
% Spectrum for month 10, day 21.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E2 = 1.0101 MeV
% E3 = 2.6694 MeV
% E4 = 2.7492 MeV
%
496	646
497	611
498	641
499	610
500	640
501	586
502	600
503	601
504	613
505	580
506	621
507	687
508	648
509	621
510	600
511	570
512	667
513	575
514	603
515	603
516	641
517	617
518	625
519	670
520	600
521	592
522	645
523	603
524	601
525	591
526	617
527	649
528	639
529	616
530	640
531	662
532	610
533	646
534	628
535	606
536	655
537	637
538	642
539	664
540	649
541	623
542	632
543	669
544	649
545	657
546	626
547	642
548	647
549	658
550	620
551	621
552	674
553	654
554	601
555	625
556	616
557	596
558	685
559	651
560	663
561	687
562	644
563	661
564	657
565	633
566	622
567	645
568	668
569	626
570	679
571	688
572	657
573	670
574	653
575	683
576	663
577	680
578	685
579	681
580	652
581	645
582	679
583	681
584	617
585	679
586	730
587	660
588	693
589	698
590	667
591	687
592	655
593	661
594	691
595	625
596	673
597	699
598	683
599	622
600	729
601	675
602	694
603	710
604	677
605	673
606	659
607	695
608	685
609	669
610	711
611	687
612	672
613	715
614	673
615	705
616	680
617	710
618	760
619	675
620	743
621	724
622	685
623	720
624	702
625	689
626	637
627	683
628	686
629	695
630	718
631	734
632	713
633	727
634	732
635	783
636	734
637	661
638	759
639	723
640	713
641	735
642	714
643	695
644	709
645	752
646	728
647	739
648	706
649	739
650	732
651	732
652	748
653	732
654	715
655	706
656	735
657	717
658	711
659	737
660	746
661	752
662	716
663	717
664	722
665	711
666	680
667	752
668	683
669	742
670	712
671	717
672	750
673	742
674	724
675	738
676	748
677	778
678	744
679	721
680	765
681	698
682	730
683	690
684	802
685	728
686	767
687	753
688	713
689	744
690	722
691	754
692	746
693	769
694	752
695	741
696	757
697	715
698	755
699	735
700	750
701	780
702	765
703	763
704	761
705	802
706	809
707	774
708	753
709	766
710	792
711	786
712	823
713	783
714	736
715	796
716	766
717	759
718	788
719	776
720	812
721	796
722	759
723	731
724	780
725	822
726	795
727	759
728	749
729	787
730	785
731	835
732	777
733	772
734	786
735	790
736	758
737	764
738	801
739	830
740	760
741	814
742	823
743	790
744	765
745	823
746	814
747	822
748	779
749	839
750	779
751	814
752	774
753	790
754	809
755	805
756	820
757	808
758	779
759	825
760	792
761	812
762	858
763	828
764	827
765	833
766	819
767	803
768	862
769	807
770	814
771	796
772	833
773	818
774	777
775	856
776	836
777	854
778	826
779	796
780	837
781	833
782	859
783	806
784	865
785	875
786	842
787	834
788	818
789	844
790	870
791	862
792	795
793	857
794	868
795	855
796	855
797	820
798	861
799	863
800	767
801	885
802	911
803	822
804	887
805	877
806	808
807	847
808	932
809	845
810	874
811	827
812	848
813	837
814	843
815	867
816	833
817	857
818	865
819	859
820	805
821	848
822	845
823	851
824	848
825	832
826	855
827	795
828	838
829	815
830	818
831	869
832	888
833	845
834	891
835	812
836	845
837	816
838	845
839	919
840	856
841	840
842	857
843	860
844	821
845	875
846	874
847	848
848	889
849	869
850	888
851	871
852	824
853	862
854	847
855	865
856	864
857	844
858	863
859	854
860	863
861	898
862	924
863	852
864	883
865	902
866	872
867	893
868	970
869	904
870	903
871	926
872	863
873	922
874	881
875	907
876	981
877	883
878	918
879	907
880	886
881	899
882	898
883	954
884	892
885	905
886	908
887	940
888	921
889	882
890	867
891	864
892	893
893	900
894	889
895	912
896	840
897	931
898	915
899	939
900	966
901	931
902	923
903	928
904	870
905	861
906	954
907	884
908	987
909	1000
910	900
911	904
912	930
913	985
914	936
915	895
916	936
917	920
918	964
919	898
920	922
921	928
922	925
923	913
924	891
925	944
926	928
927	926
928	907
929	887
930	919
931	891
932	961
933	867
934	907
935	961
936	935
937	860
938	947
939	970
940	927
941	962
942	963
943	909
944	950
945	942
946	981
947	920
948	882
949	951
950	909
951	914
952	978
953	924
954	991
955	971
956	935
957	959
958	968
959	922
960	995
961	907
962	980
963	970
964	975
965	931
966	894
967	964
968	918
969	976
970	899
971	1005
972	905
973	958
974	961
975	955
976	981
977	932
978	979
979	964
980	998
981	957
982	925
983	995
984	937
985	958
986	984
987	975
988	975
989	950
990	1005
991	983
992	971
993	1007
994	1007
995	975
996	994
997	922
998	989
999	958
1000	947
1001	970
1002	1000
1003	976
1004	996
1005	991
1006	939
1007	1036
1008	1010
1009	1019
1010	997
1011	1002
1012	1042
1013	980
1014	1014
1015	1013
1016	961
1017	1040
1018	948
1019	1018
1020	1016
1021	1008
1022	981
1023	1008
1024	1012
1025	999
1026	1004
1027	985
1028	988
1029	1034
1030	1018
1031	990
1032	1011
1033	1010
1034	1005
1035	1014
1036	941
1037	1051
1038	1045
1039	1032
1040	943
1041	1027
1042	1032
1043	1053
1044	1003
1045	976
1046	966
1047	1013
1048	1053
1049	1051
1050	1038
1051	1018
1052	1007
1053	938
1054	1064
1055	1095
1056	1022
1057	1049
1058	1037
1059	1022
1060	1044
1061	1045
1062	973
1063	1035
1064	995
1065	984
1066	1011
1067	1022
1068	1037
1069	994
1070	1037
1071	1034
1072	1019
1073	1100
1074	1038
1075	1036
1076	1024
1077	1062
1078	1022
1079	1069
1080	1020
1081	1112
1082	1069
1083	1054
1084	1014
1085	994
1086	1049
1087	1029
1088	1068
1089	1074
1090	1037
1091	1075
1092	1035
1093	1066
1094	1037
1095	1078
1096	1039
1097	1120
1098	1054
1099	1067
1100	1045
1101	997
1102	1035
1103	1020
1104	1017
1105	1051
1106	1112
1107	1114
1108	1053
1109	1058
1110	1010
1111	1127
1112	1047
1113	1017
1114	1108
1115	1008
1116	1071
1117	1064
1118	1027
1119	1048
1120	971
1121	1060
1122	1063
1123	1072
1124	1080
1125	1040
1126	1072
1127	1026
1128	1060
1129	1071
1130	1004
1131	1092
1132	1060
1133	1095
1134	1060
1135	1017
1136	1080
1137	1075
1138	1106
1139	1097
1140	1060
1141	1092
1142	1078
1143	1138
1144	1115
1145	1051
1146	1133
1147	1040
1148	1089
1149	1108
1150	1106
1151	1106
1152	1052
1153	1140
1154	1043
1155	1108
1156	1142
1157	1100
1158	1070
1159	1156
1160	1127
1161	1055
1162	1006
1163	1090
1164	1110
1165	1040
1166	1101
1167	1082
1168	1114
1169	1090
1170	1064
1171	1150
1172	1131
1173	1101
1174	1155
1175	1093
1176	1125
1177	1164
1178	1100
1179	1121
1180	1165
1181	1182
1182	1114
1183	1176
1184	1120
1185	1148
1186	1193
1187	1221
1188	1194
1189	1323
1190	1300
1191	1380
1192	1273
1193	1350
1194	1427
1195	1408
1196	1463
1197	1482
1198	1563
1199	1621
1200	1663
1201	1793
1202	1829
1203	1835
1204	1850
1205	2065
1206	2112
1207	2108
1208	2210
1209	2439
1210	2448
1211	2451
1212	2565
1213	2634
1214	2749
1215	2834
1216	2837
1217	3040
1218	2967
1219	3103
1220	3129
1221	3187
1222	3125
1223	3222
1224	3243
1225	3199
1226	3261
1227	3209
1228	3229
1229	3208
1230	3196
1231	3141
1232	3029
1233	3007
1234	2913
1235	2781
1236	2773
1237	2598
1238	2628
1239	2579
1240	2462
1241	2343
1242	2254
1243	2245
1244	2032
1245	2074
1246	1953
1247	1989
1248	1824
1249	1726
1250	1710
1251	1661
1252	1617
1253	1527
1254	1532
1255	1478
1256	1403
1257	1361
1258	1382
1259	1307
1260	1303
1261	1337
1262	1259
1263	1265
1264	1233
1265	1246
1266	1292
1267	1247
1268	1161
1269	1222
1270	1217
1271	1208
1272	1141
1273	1173
1274	1213
1275	1148
1276	1144
1277	1215
1278	1130
1279	1172
1280	1243
1281	1165
1282	1178
1283	1234
1284	1215
1285	1237
1286	1163
1287	1176
1288	1198
1289	1280
1290	1245
1291	1183
1292	1218
1293	1197
1294	1153
1295	1178
1296	1238
1297	1229
1298	1254
1299	1282
1300	1260
1301	1254
1302	1277
1303	1325
1304	1297
1305	1314
1306	1310
1307	1380
1308	1350
1309	1439
1310	1391
1311	1513
1312	1473
1313	1482
1314	1564
1315	1540
1316	1547
1317	1519
1318	1630
1319	1739
1320	1713
1321	1803
1322	1689
1323	1781
1324	1708
1325	1745
1326	1725
1327	1741
1328	1805
1329	1860
1330	1774
1331	1849
1332	1808
1333	1763
1334	1784
1335	1794
1336	1805
1337	1809
1338	1879
1339	1763
1340	1772
1341	1805
1342	1685
1343	1774
1344	1661
1345	1663
1346	1634
1347	1520
1348	1535
1349	1590
1350	1536
1351	1475
1352	1432
1353	1503
1354	1448
1355	1355
1356	1364
1357	1328
1358	1398
1359	1331
1360	1349
1361	1283
1362	1312
1363	1234
1364	1267
1365	1307
1366	1281
1367	1207
1368	1283
1369	1264
1370	1253
1371	1253
1372	1309
1373	1288
1374	1293
1375	1185
1376	1312
1377	1239
1378	1271
1379	1260
1380	1203
1381	1216
1382	1231
1383	1178
1384	1207
1385	1264
1386	1287
1387	1173
1388	1202
1389	1276
1390	1225
1391	1282
1392	1249
1393	1208
1394	1150
1395	1235
1396	1293
1397	1212
1398	1253
1399	1273
1400	1296
1401	1224
1402	1207
1403	1207
1404	1272
1405	1271
1406	1248
1407	1304
1408	1265
1409	1251
1410	1256
1411	1270
1412	1211
1413	1227
1414	1258
1415	1273
1416	1251
1417	1293
1418	1228
1419	1292
1420	1224
1421	1218
1422	1229
1423	1207
1424	1315
1425	1275
1426	1249
1427	1247
1428	1218
1429	1304
1430	1279
1431	1349
1432	1206
1433	1263
1434	1204
1435	1209
1436	1266
1437	1259
1438	1267
1439	1270
1440	1263
1441	1201
1442	1302
1443	1297
1444	1280
1445	1237
1446	1243
1447	1262
1448	1242
1449	1276
1450	1299
1451	1181
1452	1183
1453	1226
1454	1237
1455	1254
1456	1237
1457	1267
1458	1241
1459	1294
1460	1256
1461	1284
1462	1330
1463	1319
1464	1347
1465	1295
1466	1332
1467	1318
1468	1293
1469	1281
1470	1305
1471	1367
1472	1299
1473	1287
1474	1307
1475	1199
1476	1338
1477	1258
1478	1283
1479	1312
1480	1321
1481	1325
1482	1249
1483	1312
1484	1277
1485	1319
1486	1258
1487	1310
1488	1253
1489	1330
1490	1288
1491	1277
1492	1321
1493	1267
1494	1284
1495	1278
1496	1324
1497	1297
1498	1331
1499	1258
1500	1270
1501	1296
1502	1262
1503	1320
1504	1324
1505	1205
1506	1315
1507	1266
1508	1259
1509	1364
1510	1288
1511	1293
1512	1290
1513	1328
1514	1270
1515	1287
1516	1270
1517	1284
1518	1315
1519	1344
1520	1304
1521	1327
1522	1354
1523	1288
1524	1402
1525	1356
1526	1380
1527	1301
1528	1307
1529	1336
1530	1332
1531	1351
1532	1284
1533	1368
1534	1351
1535	1296
1536	1333
1537	1351
1538	1364
1539	1306
1540	1316
1541	1299
1542	1358
1543	1263
1544	1323
1545	1302
1546	1357
1547	1384
1548	1326
1549	1345
1550	1372
1551	1287
1552	1337
1553	1341
1554	1332
1555	1272
1556	1322
1557	1350
1558	1324
1559	1387
1560	1331
1561	1320
1562	1301
1563	1358
1564	1269
1565	1340
1566	1387
1567	1365
1568	1282
1569	1312
1570	1265
1571	1338
1572	1316
1573	1334
1574	1339
1575	1286
1576	1276
1577	1346
1578	1394
1579	1364
1580	1395
1581	1353
1582	1319
1583	1325
1584	1307
1585	1265
1586	1281
1587	1360
1588	1310
1589	1342
1590	1354
1591	1298
1592	1372
1593	1378
1594	1378
1595	1301
1596	1406
1597	1375
1598	1346
1599	1341
1600	1348
1601	1369
1602	1361
1603	1299
1604	1365
1605	1361
1606	1374
1607	1365
1608	1353
1609	1374
1610	1317
1611	1310
1612	1366
1613	1378
1614	1338
1615	1428
1616	1406
1617	1395
1618	1404
1619	1357
1620	1384
1621	1347
1622	1321
1623	1325
1624	1380
1625	1292
1626	1378
1627	1372
1628	1325
1629	1377
1630	1322
1631	1382
1632	1320
1633	1328
1634	1274
1635	1306
1636	1359
1637	1379
1638	1370
1639	1371
1640	1352
1641	1382
1642	1362
1643	1361
1644	1395
1645	1361
1646	1360
1647	1354
1648	1369
1649	1382
1650	1388
1651	1345
1652	1391
1653	1366
1654	1351
1655	1377
1656	1301
1657	1337
1658	1350
1659	1363
1660	1367
1661	1282
1662	1388
1663	1332
1664	1369
1665	1379
1666	1338
1667	1421
1668	1416
1669	1386
1670	1422
1671	1408
1672	1329
1673	1320
1674	1376
1675	1404
1676	1405
1677	1373
1678	1356
1679	1409
1680	1398
1681	1452
1682	1381
1683	1400
1684	1381
1685	1429
1686	1347
1687	1327
1688	1391
1689	1358
1690	1373
1691	1401
1692	1413
1693	1331
1694	1442
1695	1431
1696	1351
1697	1380
1698	1372
1699	1445
1700	1360
1701	1394
1702	1430
1703	1435
1704	1399
1705	1346
1706	1485
1707	1387
1708	1421
1709	1407
1710	1430
1711	1347
1712	1374
1713	1359
1714	1410
1715	1383
1716	1360
1717	1399
1718	1421
1719	1352
1720	1359
1721	1389
1722	1452
1723	1334
1724	1352
1725	1504
1726	1413
1727	1447
1728	1405
1729	1408
1730	1379
1731	1425
1732	1420
1733	1415
1734	1433
1735	1452
1736	1407
1737	1424
1738	1488
1739	1417
1740	1336
1741	1377
1742	1353
1743	1526
1744	1425
1745	1407
1746	1388
1747	1445
1748	1394
1749	1367
1750	1354
1751	1407
1752	1383
1753	1390
1754	1415
1755	1441
1756	1451
1757	1412
1758	1366
1759	1463
1760	1446
1761	1325
1762	1384
1763	1440
1764	1421
1765	1475
1766	1468
1767	1494
1768	1399
1769	1453
1770	1426
1771	1415
1772	1473
1773	1378
1774	1434
1775	1447
1776	1402
1777	1498
1778	1439
1779	1448
1780	1441
1781	1403
1782	1412
1783	1446
1784	1462
1785	1410
1786	1457
1787	1382
1788	1406
1789	1420
1790	1408
1791	1426
1792	1430
1793	1467
1794	1515
1795	1403
1796	1459
1797	1419
1798	1410
1799	1425
1800	1369
1801	1436
1802	1425
1803	1395
1804	1418
1805	1397
1806	1370
1807	1457
1808	1425
1809	1452
1810	1423
1811	1422
1812	1428
1813	1444
1814	1510
1815	1468
1816	1418
1817	1497
1818	1409
1819	1379
1820	1404
1821	1434
1822	1435
1823	1456
1824	1468
1825	1368
1826	1386
1827	1442
1828	1442
1829	1399
1830	1406
1831	1422
1832	1445
1833	1430
1834	1458
1835	1404
1836	1390
1837	1473
1838	1453
1839	1372
1840	1430
1841	1413
1842	1469
1843	1431
1844	1428
1845	1447
1846	1465
1847	1449
1848	1483
1849	1457
1850	1420
1851	1426
1852	1457
1853	1464
1854	1426
1855	1410
1856	1531
1857	1391
1858	1398
1859	1516
1860	1482
1861	1442
1862	1486
1863	1427
1864	1508
1865	1468
1866	1467
1867	1409
1868	1411
1869	1396
1870	1461
1871	1471
1872	1500
1873	1366
1874	1490
1875	1497
1876	1479
1877	1440
1878	1443
1879	1418
1880	1496
1881	1437
1882	1507
1883	1446
1884	1484
1885	1376
1886	1498
1887	1395
1888	1464
1889	1425
1890	1456
1891	1441
1892	1414
1893	1487
1894	1556
1895	1454
1896	1478
1897	1492
1898	1466
1899	1389
1900	1464
1901	1449
1902	1435
1903	1444
1904	1439
1905	1501
1906	1435
1907	1462
1908	1519
1909	1399
1910	1425
1911	1434
1912	1436
1913	1458
1914	1474
1915	1559
1916	1540
1917	1453
1918	1458
1919	1474
1920	1463
1921	1432
1922	1508
1923	1470
1924	1488
1925	1473
1926	1445
1927	1447
1928	1426
1929	1391
1930	1514
1931	1431
1932	1445
1933	1472
1934	1387
1935	1497
1936	1466
1937	1479
1938	1479
1939	1478
1940	1493
1941	1417
1942	1515
1943	1429
1944	1517
1945	1507
1946	1519
1947	1522
1948	1455
1949	1468
1950	1495
1951	1434
1952	1499
1953	1460
1954	1486
1955	1538
1956	1507
1957	1466
1958	1499
1959	1517
1960	1451
1961	1433
1962	1536
1963	1526
1964	1454
1965	1522
1966	1508
1967	1551
1968	1440
1969	1506
1970	1463
1971	1449
1972	1438
1973	1500
1974	1499
1975	1462
1976	1454
1977	1525
1978	1529
1979	1469
1980	1456
1981	1454
1982	1445
1983	1521
1984	1451
1985	1435
1986	1532
1987	1478
1988	1515
1989	1491
1990	1459
1991	1500
1992	1401
1993	1520
1994	1425
1995	1437
1996	1474
1997	1548
1998	1535
1999	1545
2000	1568
2001	1545
2002	1450
2003	1503
2004	1544
2005	1437
2006	1511
2007	1501
2008	1538
2009	1453
2010	1500
2011	1502
2012	1540
2013	1455
2014	1510
2015	1459
2016	1452
2017	1445
2018	1567
2019	1564
2020	1432
2021	1524
2022	1502
2023	1515
2024	1466
2025	1482
2026	1483
2027	1504
2028	1521
2029	1502
2030	1410
2031	1473
2032	1513
2033	1497
2034	1515
2035	1460
2036	1547
2037	1544
2038	1486
2039	1546
2040	1495
2041	1508
2042	1553
2043	1563
2044	1443
2045	1517
2046	1524
2047	1545
2048	1496
2049	1514
2050	1504
2051	1497
2052	1510
2053	1513
2054	1545
2055	1450
2056	1526
2057	1543
2058	1501
2059	1527
2060	1504
2061	1581
2062	1589
2063	1526
2064	1510
2065	1516
2066	1413
2067	1440
2068	1517
2069	1577
2070	1521
2071	1418
2072	1444
2073	1530
2074	1487
2075	1524
2076	1485
2077	1509
2078	1505
2079	1516
2080	1535
2081	1496
2082	1479
2083	1437
2084	1529
2085	1508
2086	1526
2087	1447
2088	1549
2089	1465
2090	1500
2091	1594
2092	1552
2093	1500
2094	1496
2095	1499
2096	1491
2097	1499
2098	1535
2099	1515
2100	1596
2101	1591
2102	1526
2103	1516
2104	1502
2105	1484
2106	1491
2107	1464
2108	1599
2109	1506
2110	1516
2111	1477
2112	1448
2113	1532
2114	1511
2115	1491
2116	1520
2117	1475
2118	1559
2119	1565
2120	1544
2121	1501
2122	1496
2123	1521
2124	1550
2125	1513
2126	1438
2127	1540
2128	1456
2129	1531
2130	1521
2131	1503
2132	1569
2133	1571
2134	1510
2135	1505
2136	1479
2137	1542
2138	1462
2139	1491
2140	1502
2141	1561
2142	1539
2143	1487
2144	1480
2145	1539
2146	1521
2147	1525
2148	1548
2149	1601
2150	1531
2151	1532
2152	1518
2153	1431
2154	1546
2155	1501
2156	1499
2157	1477
2158	1488
2159	1441
2160	1514
2161	1482
2162	1542
2163	1505
2164	1486
2165	1460
2166	1507
2167	1483
2168	1483
2169	1487
2170	1489
2171	1519
2172	1537
2173	1491
2174	1510
2175	1491
2176	1546
2177	1461
2178	1528
2179	1539
2180	1525
2181	1512
2182	1526
2183	1539
2184	1529
2185	1549
2186	1533
2187	1610
2188	1555
2189	1496
2190	1452
2191	1484
2192	1445
2193	1562
2194	1476
2195	1481
2196	1494
2197	1550
2198	1592
2199	1560
2200	1499
2201	1595
2202	1513
2203	1501
2204	1578
2205	1487
2206	1526
2207	1435
2208	1507
2209	1512
2210	1445
2211	1562
2212	1493
2213	1516
2214	1468
2215	1504
2216	1481
2217	1527
2218	1486
2219	1463
2220	1473
2221	1549
2222	1519
2223	1544
2224	1537
2225	1533
2226	1468
2227	1463
2228	1543
2229	1573
2230	1588
2231	1547
2232	1599
2233	1579
2234	1577
2235	1533
2236	1559
2237	1484
2238	1550
2239	1482
2240	1626
2241	1468
2242	1467
2243	1526
2244	1539
2245	1483
2246	1527
2247	1511
2248	1536
2249	1483
2250	1532
2251	1467
2252	1552
2253	1459
2254	1516
2255	1583
2256	1514
2257	1544
2258	1531
2259	1518
2260	1488
2261	1530
2262	1526
2263	1534
2264	1558
2265	1608
2266	1490
2267	1457
2268	1477
2269	1513
2270	1583
2271	1495
2272	1549
2273	1472
2274	1590
2275	1542
2276	1596
2277	1511
2278	1518
2279	1572
2280	1477
2281	1512
2282	1503
2283	1597
2284	1499
2285	1563
2286	1570
2287	1546
2288	1569
2289	1580
2290	1515
2291	1506
2292	1559
2293	1481
2294	1578
2295	1463
2296	1562
2297	1499
2298	1503
2299	1622
2300	1558
2301	1537
2302	1507
2303	1540
2304	1522
2305	1559
2306	1493
2307	1528
2308	1517
2309	1507
2310	1496
2311	1585
2312	1484
2313	1485
2314	1597
2315	1527
2316	1503
2317	1568
2318	1518
2319	1543
2320	1505
2321	1469
2322	1570
2323	1564
2324	1525
2325	1528
2326	1528
2327	1566
2328	1562
2329	1542
2330	1560
2331	1524
2332	1588
2333	1548
2334	1577
2335	1545
2336	1537
2337	1536
2338	1621
2339	1537
2340	1525
2341	1527
2342	1586
2343	1530
2344	1513
2345	1507
2346	1568
2347	1494
2348	1529
2349	1512
2350	1494
2351	1503
2352	1526
2353	1545
2354	1543
2355	1509
2356	1518
2357	1593
2358	1482
2359	1510
2360	1532
2361	1550
2362	1555
2363	1538
2364	1570
2365	1546
2366	1494
2367	1463
2368	1598
2369	1442
2370	1539
2371	1526
2372	1565
2373	1517
2374	1595
2375	1582
2376	1513
2377	1593
2378	1548
2379	1571
2380	1546
2381	1566
2382	1545
2383	1499
2384	1527
2385	1535
2386	1491
2387	1539
2388	1545
2389	1563
2390	1609
2391	1544
2392	1548
2393	1623
2394	1468
2395	1530
2396	1506
2397	1516
2398	1569
2399	1539
2400	1528
2401	1527
2402	1553
2403	1500
2404	1447
2405	1539
2406	1600
2407	1479
2408	1491
2409	1514
2410	1486
2411	1551
2412	1536
2413	1549
2414	1557
2415	1512
2416	1538
2417	1509
2418	1601
2419	1612
2420	1547
2421	1511
2422	1488
2423	1548
2424	1579
2425	1511
2426	1522
2427	1548
2428	1482
2429	1566
2430	1610
2431	1479
2432	1507
2433	1551
2434	1502
2435	1597
2436	1632
2437	1470
2438	1516
2439	1571
2440	1514
2441	1524
2442	1525
2443	1540
2444	1470
2445	1565
2446	1538
2447	1496
2448	1515
2449	1542
2450	1508
2451	1559
2452	1480
2453	1598
2454	1468
2455	1479
2456	1538
2457	1494
2458	1580
2459	1503
2460	1503
2461	1521
2462	1489
2463	1516
2464	1524
2465	1532
2466	1586
2467	1477
2468	1535
2469	1543
2470	1526
2471	1575
2472	1574
2473	1503
2474	1633
2475	1543
2476	1488
2477	1557
2478	1496
2479	1591
2480	1541
2481	1555
2482	1529
2483	1523
2484	1501
2485	1575
2486	1518
2487	1555
2488	1544
2489	1502
2490	1552
2491	1495
2492	1552
2493	1533
2494	1507
2495	1514
2496	1564
2497	1547
2498	1495
2499	1568
2500	1558
2501	1499
2502	1558
2503	1510
2504	1531
2505	1553
2506	1517
2507	1525
2508	1491
2509	1467
2510	1524
2511	1518
2512	1514
2513	1498
2514	1534
2515	1539
2516	1537
2517	1497
2518	1551
2519	1519
2520	1520
2521	1474
2522	1575
2523	1505
2524	1470
2525	1509
2526	1555
2527	1507
2528	1575
2529	1532
2530	1577
2531	1568
2532	1473
2533	1512
2534	1517
2535	1523
2536	1564
2537	1497
2538	1550
2539	1525
2540	1506
2541	1526
2542	1490
2543	1464
2544	1550
2545	1567
2546	1604
2547	1488
2548	1578
2549	1535
2550	1550
2551	1611
2552	1575
2553	1509
2554	1557
2555	1462
2556	1513
2557	1491
2558	1531
2559	1470
2560	1517
2561	1563
2562	1516
2563	1516
2564	1575
2565	1449
2566	1510
2567	1524
2568	1529
2569	1503
2570	1530
2571	1517
2572	1476
2573	1566
2574	1530
2575	1561
2576	1524
2577	1578
2578	1507
2579	1503
2580	1503
2581	1547
2582	1612
2583	1547
2584	1522
2585	1541
2586	1504
2587	1595
2588	1541
2589	1563
2590	1444
2591	1528
2592	1601
2593	1554
2594	1590
2595	1469
2596	1462
2597	1491
2598	1522
2599	1584
2600	1490
2601	1556
2602	1521
2603	1533
2604	1538
2605	1497
2606	1447
2607	1545
2608	1528
2609	1551
2610	1593
2611	1535
2612	1612
2613	1505
2614	1497
2615	1529
2616	1510
2617	1562
2618	1547
2619	1554
2620	1492
2621	1425
2622	1535
2623	1489
2624	1472
2625	1568
2626	1533
2627	1489
2628	1558
2629	1505
2630	1537
2631	1454
2632	1463
2633	1530
2634	1517
2635	1483
